Au HCP crystal

3808 atoms
1 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 196.97

Atoms

469 1 -15.5865 9.66545 12.255
470 1 -17.0297 7.16577 12.255
471 1 -17.0297 5.49931 14.6117
472 1 -15.5865 7.99899 14.6117
473 1 -15.5865 9.66545 16.9684
474 1 -17.0297 7.16577 16.9684
475 1 -17.0297 5.49931 19.3252
476 1 -15.5865 7.99899 19.3252
477 1 -17.0297 10.4987 -18.3825
478 1 -15.5865 12.9984 -18.3825
479 1 -15.5865 14.6648 -16.0257
480 1 -17.0297 12.1651 -16.0257
481 1 -17.0297 10.4987 -13.669
482 1 -15.5865 12.9984 -13.669
483 1 -15.5865 14.6648 -11.3123
484 1 -17.0297 12.1651 -11.3123
485 1 -17.0297 10.4987 -8.95556
486 1 -15.5865 12.9984 -8.95556
487 1 -15.5865 14.6648 -6.59883
488 1 -17.0297 12.1651 -6.59883
489 1 -17.0297 10.4987 -4.24211
490 1 -15.5865 12.9984 -4.24211
491 1 -15.5865 14.6648 -1.88538
492 1 -17.0297 12.1651 -1.88538
493 1 -17.0297 10.4987 0.471345
494 1 -15.5865 12.9984 0.471345
495 1 -15.5865 14.6648 2.82807
496 1 -17.0297 12.1651 2.82807
497 1 -17.0297 10.4987 5.1848
498 1 -15.5865 12.9984 5.1848
499 1 -15.5865 14.6648 7.54152
500 1 -17.0297 12.1651 7.54152
501 1 -17.0297 10.4987 9.89825
502 1 -15.5865 12.9984 9.89825
503 1 -15.5865 14.6648 12.255
504 1 -17.0297 12.1651 12.255
505 1 -17.0297 10.4987 14.6117
506 1 -15.5865 12.9984 14.6117
507 1 -15.5865 14.6648 16.9684
508 1 -17.0297 12.1651 16.9684
509 1 -17.0297 10.4987 19.3252
510 1 -15.5865 12.9984 19.3252
511 1 -17.0297 15.4981 -18.3825
512 1 -15.5865 17.9977 -18.3825
513 1 -15.5865 19.6642 -16.0257
514 1 -17.0297 17.1645 -16.0257
515 1 -17.0297 15.4981 -13.669
516 1 -15.5865 17.9977 -13.669
517 1 -15.5865 19.6642 -11.3123
518 1 -17.0297 17.1645 -11.3123
519 1 -17.0297 15.4981 -8.95556
520 1 -15.5865 17.9977 -8.95556
521 1 -15.5865 19.6642 -6.59883
522 1 -17.0297 17.1645 -6.59883
